added_at,id,name,popularity,uri,artist,album,release_date,duration_ms,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,mode,key,genres,genre_group
2022-03-05T18:57:34Z,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",82,spotify:track:3gdewACMIVMEWVbyb8O9sY,Elton John,Honky Chateau,1972-05-19,281613,281613.0,0.601,0.432,0.532,6.25e-06,0.0925,-9.119,0.0286,136.571,4.0,0.341,1.0,10.0,"glam rock, mellow gold, piano rock",rock
2022-03-05T13:31:49Z,7DMoz1tLuywLLbBt6alOza,Spotlight (feat. Sarah Ikumu) - Club Mix,33,spotify:track:7DMoz1tLuywLLbBt6alOza,S.A.M.,Spotlight (feat. Sarah Ikumu),2022-03-04,391914,391914.0,0.792,0.00184,0.78,0.0194,0.0954,-7.139,0.0822,127.993,4.0,0.568,0.0,11.0,tech house,house
2022-03-03T17:26:01Z,4vSQNnH34DHRCR4aBl534a,Golden,0,spotify:track:4vSQNnH34DHRCR4aBl534a,Jill Scott,Beautifully Human (Words And Sounds Vol.2),2011-11-28,231560,231560.0,0.77,0.289,0.564,1.04e-06,0.072,-6.232,0.0798,99.993,4.0,0.566,0.0,10.0,"funk, hip hop, hip pop, neo soul, quiet storm, r&b, soul, urban contemporary",funk
2022-03-03T16:37:17Z,1P8viPlR5wZq4iKPmuJ0He,Rough Landing (Soul Goodman Remix),0,spotify:track:1P8viPlR5wZq4iKPmuJ0He,Waldeck,Rough Landing (Soul Goodman Rmx),2020-12-11,216850,216850.0,0.734,0.255,0.799,0.631,0.109,-8.317,0.0672,155.059,4.0,0.834,0.0,5.0,"downtempo, electro swing, electronica, nu jazz, trip hop, world",jazz
2022-03-03T14:46:54Z,0IDm95eTjxopxZpx28Fbbs,Latein,16,spotify:track:0IDm95eTjxopxZpx28Fbbs,Various Artists,NY Lounge Vol. 1,2007,305063,305063.0,0.776,0.198,0.762,0.571,0.154,-8.033,0.0349,145.013,4.0,0.53,1.0,0.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-03-02T18:09:30Z,0lUqEHl8Oxg7O7pjhS1A6p,Diggin',0,spotify:track:0lUqEHl8Oxg7O7pjhS1A6p,Kovacs,Diggin',2015-02-10,202893,202893.0,0.621,0.54,0.698,0.0,0.672,-7.912,0.0667,82.894,4.0,0.659,0.0,6.0,"dutch pop, pop soul",soul
2022-03-02T18:01:53Z,20oUeycXhRS3iNp0Hl32hh,New York Eyes,44,spotify:track:20oUeycXhRS3iNp0Hl32hh,Various Artists,The Masters Series: Mellow Groove,2009-05-18,283053,283053.0,0.669,0.148,0.716,0.0013,0.0507,-7.292,0.0523,79.475,4.0,0.961,0.0,2.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-03-02T17:55:49Z,6BWGXZi3hVmSOpAeDIexfi,Od'e,25,spotify:track:6BWGXZi3hVmSOpAeDIexfi,Amarula Café Club,Od'e,2020-03-27,168333,168333.0,0.506,0.657,0.621,0.000966,0.0469,-7.627,0.163,107.077,4.0,0.683,0.0,5.0,electro-pop francais,pop
2022-03-01T22:27:59Z,2OTdv2Kfd0vSaI3GRIyVki,Kuar - Henrik Schwarz Remix,29,spotify:track:2OTdv2Kfd0vSaI3GRIyVki,Jaymo & Andy George,"Lost Village, Chapter II",2016-04-08,503960,503960.0,0.731,0.0084,0.626,0.41,0.12,-9.14,0.0501,124.879,4.0,0.552,0.0,3.0,destroy techno,techno
2022-03-01T21:05:30Z,6YCl3VsTCffibKnZAvQExb,Doin' Ya Thang,0,spotify:track:6YCl3VsTCffibKnZAvQExb,Various Artists,Elite - Fashion Fantasy,2014-06-17,410480,410480.0,0.828,0.00251,0.916,0.0603,0.0359,-4.365,0.116,124.01,4.0,0.683,1.0,9.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-03-01T20:47:45Z,3JpvBva0TwiWMVFebNqtTL,Dusty Jazz,38,spotify:track:3JpvBva0TwiWMVFebNqtTL,Jamie 3:26,Testify / Can't U,2017-01-27,353899,353899.0,0.763,0.117,0.838,0.812,0.173,-8.601,0.044,120.035,4.0,0.665,1.0,4.0,,
2022-03-01T20:12:46Z,5ReLOUboXvaOVariwEJnl3,Like It Is - Mixed,56,spotify:track:5ReLOUboXvaOVariwEJnl3,Defected Radio,Defected In The House Radio Show Episode 041 (hosted by Sam Divine),2017-03-10,262923,262923.0,0.881,0.0332,0.797,0.167,0.206,-6.732,0.0622,123.003,4.0,0.711,0.0,6.0,,
2022-03-01T19:54:17Z,0jmHQGvfyLKjD6eXuZLqRI,Mixmag presents Kerri Chandler,5,spotify:track:0jmHQGvfyLKjD6eXuZLqRI,Kerri Chandler,Mixmag Presents Kerri Chandler (Dj Mix),2013,7927546,,,,,,,,,,,,,,"classic house, deep house, float house, garage house, soulful house, tech house, vocal house",soul
2022-03-01T15:36:13Z,2mRLJxE5BLotdQhnlWeFbo,Pick It Up - Kerri's Original Club,8,spotify:track:2mRLJxE5BLotdQhnlWeFbo,Kerri Chandler,Mix The Vibe: Kaoz On King Street,2020-07-10,378364,378364.0,0.772,0.000579,0.784,0.107,0.0486,-5.752,0.0483,123.031,4.0,0.408,1.0,2.0,"classic house, deep house, float house, garage house, soulful house, tech house, vocal house",soul
2022-02-28T14:55:58Z,2zMJN9JvDlvGP4jB03l1Bz,Hot Stuff,67,spotify:track:2zMJN9JvDlvGP4jB03l1Bz,Donna Summer,Bad Girls,1979-04-25,314760,314760.0,0.823,0.00559,0.743,0.0306,0.0707,-13.98,0.0316,120.471,4.0,0.966,1.0,0.0,"dance pop, disco, hi-nrg, new wave pop",disco
2022-02-28T01:24:46Z,5wwYFxRblHS6eb93JARo1f,Turn Me On (feat. Vula) - Marshall Jefferson Anthem Mix,45,spotify:track:5wwYFxRblHS6eb93JARo1f,Riton,Turn Me On (feat. Vula) [Marshall Jefferson Anthem Mix],2019-11-01,208010,208010.0,0.69,0.0156,0.858,0.000184,0.265,-4.824,0.0522,119.995,4.0,0.71,0.0,10.0,"dance pop, edm, house, pop dance, tropical house, uk dance",house
2022-02-28T01:24:29Z,5eAymAmVU6CyejjFJxvcMI,Move Your Body,44,spotify:track:5eAymAmVU6CyejjFJxvcMI,Various Artists,Frankie Knuckles Presents: His Greatest Hits from Trax Records,1998,405760,405760.0,0.785,0.0156,0.907,1.14e-06,0.513,-4.15,0.118,122.311,4.0,0.565,0.0,4.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-02-26T15:18:32Z,1pyzPDn6jET5HIoYpO1Vl1,Out My Mind,34,spotify:track:1pyzPDn6jET5HIoYpO1Vl1,Cupidon,Out My Mind,2022-01-28,219029,219029.0,0.699,0.311,0.664,0.0932,0.0872,-8.764,0.113,102.941,4.0,0.475,1.0,5.0,,
2022-02-26T03:21:01Z,7ao5gxRowgb0fTTuwvhDeu,Be The One,41,spotify:track:7ao5gxRowgb0fTTuwvhDeu,Cupidon,Be The One,2017-02-24,187050,187050.0,0.793,0.243,0.473,0.00017,0.0976,-8.681,0.0888,111.144,4.0,0.0372,1.0,8.0,,
2022-02-21T17:37:53Z,6f8KI9STekHuMflumrAmKF,Lauren (I Can't Stay Forever) - Extended,45,spotify:track:6f8KI9STekHuMflumrAmKF,Oden & Fatzo,Lauren (I Can't Stay Forever) [Remixes],2022-02-18,396731,396731.0,0.699,0.0932,0.907,0.624,0.051,-8.489,0.0645,127.999,4.0,0.923,0.0,9.0,disco house,disco
2022-02-21T17:36:50Z,3a94TbZOxhkI9xuNwYL53b,Black Summer,68,spotify:track:3a94TbZOxhkI9xuNwYL53b,Red Hot Chili Peppers,Black Summer,2022-02-04,232412,232412.0,0.417,0.0267,0.682,0.000669,0.109,-5.071,0.0295,105.542,4.0,0.351,1.0,1.0,"alternative rock, funk metal, funk rock, permanent wave",funk
2022-02-21T15:27:17Z,0uMMLry3hzWGn3q3loqMkm,La Bamba,69,spotify:track:0uMMLry3hzWGn3q3loqMkm,Los Lobos,La Bamba / Charlena,1987-06-20,174186,174186.0,0.506,0.144,0.764,0.00025,0.247,-12.239,0.046,156.336,4.0,0.868,1.0,0.0,roots rock,rock
2022-02-20T21:18:11Z,4XXfQ8fBHMIgcygY4hV6RC,Raingurl,64,spotify:track:4XXfQ8fBHMIgcygY4hV6RC,Yaeji,EP2,2017-11-03,237231,237231.0,0.929,0.0173,0.573,0.00347,0.122,-6.934,0.0511,128.037,4.0,0.305,0.0,6.0,"alternative r&b, art pop, escape room, experimental house",r&b
2022-02-20T02:10:24Z,1TZwBjpU2RS5x0TTlulOHU,Dreamer,0,spotify:track:1TZwBjpU2RS5x0TTlulOHU,Various Artists,Electronica 101,2011-05-03,305731,305731.0,0.78,0.136,0.971,0.0266,0.0337,-5.59,0.0535,127.001,4.0,0.964,0.0,5.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-02-19T19:13:42Z,2S07r08uP4VjkbEkHgt3ot,At Night - Peggy Gou's Acid Journey Remix,49,spotify:track:2S07r08uP4VjkbEkHgt3ot,Shakedown,At Night (Remixes),2018-07-06,431281,431281.0,0.763,0.000616,0.916,0.607,0.11,-7.775,0.0574,123.983,4.0,0.196,1.0,7.0,"classic house, deep house, disco house, vocal house",disco
2022-02-18T10:32:36Z,5kAwEqCAJ4yHdHmlAMSczs,These Are Just Places To Me Now,57,spotify:track:5kAwEqCAJ4yHdHmlAMSczs,Folamour,Ordinary Drugs,2019-02-15,421700,421700.0,0.767,0.22,0.733,0.502,0.0346,-9.414,0.0476,116.991,4.0,0.82,0.0,0.0,"deep house, disco house, float house, indie soul, jazz house, lo-fi house",indie
2022-02-17T14:55:42Z,1e20Z4j3nuQP35vFtyF1JU,Breather,42,spotify:track:1e20Z4j3nuQP35vFtyF1JU,Chris Stussy,Get Together,2021-06-04,465322,465322.0,0.756,0.0971,0.921,0.849,0.0521,-8.726,0.0701,125.01,4.0,0.925,1.0,7.0,"dutch tech house, minimal tech house",house
2022-02-17T14:53:38Z,1hEA57HX5BNq0tIekdcFFI,Dragonfly Lullaby,34,spotify:track:1hEA57HX5BNq0tIekdcFFI,Paul Izak,Everlasting Light,2013-08-06,326520,326520.0,0.798,0.0163,0.633,1.56e-06,0.106,-8.593,0.0359,123.888,4.0,0.709,0.0,9.0,,
2022-02-16T16:10:14Z,2wYKNcoqKW4IEcllj42xz1,Good Times - 2018 Remaster,56,spotify:track:2wYKNcoqKW4IEcllj42xz1,CHIC,Risqué (2018 Remaster),1979-07-30,486186,486186.0,0.869,0.0818,0.503,0.00837,0.187,-12.804,0.0479,112.664,4.0,0.914,1.0,2.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-02-16T15:53:00Z,0RnCUYXa7jhgTXtiMXF2PQ,You Make Me Feel (Mighty Real),62,spotify:track:0RnCUYXa7jhgTXtiMXF2PQ,Sylvester,Step II,1978-01-01,400115,400115.0,0.629,0.0309,0.851,0.303,0.0947,-11.182,0.0294,130.7,4.0,0.961,0.0,5.0,"disco, hi-nrg, post-disco",disco
2022-02-15T01:00:34Z,5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,74,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,Bronski Beat,The Age of Consent,1984-10-15,302413,302413.0,0.685,0.288,0.584,0.00918,0.124,-10.616,0.0276,134.546,4.0,0.939,0.0,5.0,"hi-nrg, new romantic, new wave, new wave pop, sophisti-pop, synthpop",pop
2022-02-13T00:56:14Z,6zlQ2p4KXVvfxJOpVTFAwk,Roll Play - Extended Mix,43,spotify:track:6zlQ2p4KXVvfxJOpVTFAwk,PAWSA,Roll Play,2019-10-25,338416,338416.0,0.807,0.000148,0.534,0.615,0.0781,-13.391,0.134,128.013,4.0,0.327,0.0,11.0,house,house
2022-02-10T19:38:36Z,3SZIywjDpEVvVt8VXigaoH,Heat Up - Awaaz Club Mix,13,spotify:track:3SZIywjDpEVvVt8VXigaoH,Peven Everett,Heat Up,2009-07-30,401618,401618.0,0.847,0.0382,0.767,0.0274,0.094,-6.127,0.0382,120.996,4.0,0.967,0.0,6.0,"deep house, neo soul, soulful house",soul
2022-02-09T21:14:16Z,6ywwk89wcoCrLc8Njnh3wf,Elephants,28,spotify:track:6ywwk89wcoCrLc8Njnh3wf,Ruben Hein,Loose Fit,2010-01-01,213133,213133.0,0.533,0.0856,0.686,0.000194,0.109,-8.705,0.0326,153.045,4.0,0.764,0.0,11.0,"dutch indie, dutch pop, dutch r&b, dutch rock",indie
2022-02-09T14:24:09Z,63mByg1VMIuQBzeeG5gmzE,You,20,spotify:track:63mByg1VMIuQBzeeG5gmzE,Kerri Chandler,You,2021-06-04,387170,387170.0,0.763,0.000881,0.751,0.882,0.0778,-10.819,0.0433,127.077,4.0,0.326,0.0,11.0,"classic house, deep house, float house, garage house, soulful house, tech house, vocal house",soul
2022-02-09T14:18:30Z,3iAlkAWJ4yF7zkcWwi5GAV,"Love and Hate in a Different Time - Kerri Chandler Remix, Edit",37,spotify:track:3iAlkAWJ4yF7zkcWwi5GAV,Gabriels,Love and Hate in a Different Time (Kerri Chandler Remix),2021-07-16,269043,269043.0,0.803,0.0603,0.836,0.718,0.102,-6.703,0.0385,124.026,4.0,0.677,0.0,9.0,,
2022-02-08T17:42:05Z,6g5l2lKWfl5ZvhNqLfuHhR,Let Me Dance - Remastered Version,20,spotify:track:6g5l2lKWfl5ZvhNqLfuHhR,Ronn Matlock,Love City (Expanded & Remastered),1979,321666,321666.0,0.761,0.00205,0.768,0.235,0.0481,-9.406,0.0536,124.115,4.0,0.961,0.0,5.0,,
2022-02-06T01:21:37Z,6dJwZUJg1mKg1fNxbSWaZX,Ритм сердца,43,spotify:track:6dJwZUJg1mKg1fNxbSWaZX,Antoha MC,Советы для молодожёнов,2017-09-03,284693,284693.0,0.881,0.0128,0.643,3.13e-05,0.696,-4.681,0.308,72.518,4.0,0.754,1.0,11.0,"russian alt pop, russian indie",indie
2022-02-05T17:11:17Z,6zhYeCpXsztywWOP05nwJu,Come Home - Kerri's Mmmh Mix,25,spotify:track:6zhYeCpXsztywWOP05nwJu,Kerri Chandler,Mix The Vibe: Kaoz On King Street,2020-07-10,409763,409763.0,0.809,0.00947,0.686,0.81,0.0766,-9.838,0.0815,123.928,4.0,0.688,1.0,1.0,"classic house, deep house, float house, garage house, soulful house, tech house, vocal house",soul
2022-02-05T11:56:18Z,1KeJoTFL09kSeCdVZzXzFC,Atomz,28,spotify:track:1KeJoTFL09kSeCdVZzXzFC,Trinix,Own,2015-10-19,183027,183027.0,0.775,0.167,0.576,0.141,0.0953,-7.124,0.199,92.05,4.0,0.298,0.0,5.0,"bass trap, new french touch, tropical house",rap
2022-02-04T19:59:24Z,0y3NQXeHfQptNzZ9SJhKwa,Goin' Home (To See My Savior) - Kerri Chandler Vocal Mix,8,spotify:track:0y3NQXeHfQptNzZ9SJhKwa,DJ Spen,Goin' Home (To See My Savior) (The Kerri Chandler Remix),2021-10-15,368902,368902.0,0.82,0.00373,0.605,0.653,0.0581,-6.82,0.0424,123.024,4.0,0.502,0.0,1.0,"deep house, soulful house, vocal house",soul
2022-02-04T19:55:37Z,7uRqCJHRsrkBU5W3RG0cnL,You're in My System - Dennis Quin Vocal Mix,58,spotify:track:7uRqCJHRsrkBU5W3RG0cnL,Kerri Chandler,You're in My System (Dennis Quin Remixes),2019-08-20,365853,365853.0,0.841,0.0276,0.807,0.161,0.133,-5.419,0.0505,123.0,4.0,0.475,1.0,6.0,"classic house, deep house, float house, garage house, soulful house, tech house, vocal house",soul
2022-02-04T19:19:27Z,13jy9WuTyXOtuYoefQLdNr,Believe In A Brighter Day - Rocco Rodamaal Remix Edit,13,spotify:track:13jy9WuTyXOtuYoefQLdNr,Kelli Sae,Believe In A Brighter Day (Rocco Rodamaal Remixes),2021-07-09,228387,228387.0,0.742,0.0031,0.884,7.17e-06,0.201,-5.093,0.0663,123.968,4.0,0.864,1.0,6.0,,
2022-02-02T02:11:37Z,3mKsNBHEJQvMQNAsRnuAf3,Can't Get Enough (Original Mix),44,spotify:track:3mKsNBHEJQvMQNAsRnuAf3,Soulsearcher,Can't Get Enough,1998,331600,331600.0,0.739,0.00207,0.966,0.359,0.0305,-5.176,0.0341,127.373,4.0,0.975,0.0,4.0,"classic house, deep house, disco house, diva house, funky house, soulful house, vocal house",funk
2022-01-18T08:17:40Z,0cp97b37sFNsdIbQH6po3T,Surround Sound (feat. 21 Savage & Baby Tate),17,spotify:track:0cp97b37sFNsdIbQH6po3T,JID,Surround Sound (feat. 21 Savage & Baby Tate),2022-01-14,229938,229938.0,0.57,0.156,0.573,0.0,0.256,-6.935,0.476,76.006,4.0,0.517,1.0,5.0,"hip hop, rap",rap
2022-01-14T17:46:59Z,0qRiAc4Y4X8t0IgkDiu8s7,Lost (feat. Tom Misch & Frida Touray),25,spotify:track:0qRiAc4Y4X8t0IgkDiu8s7,Goldie,Lost,2022-01-07,276242,276242.0,0.551,0.0169,0.794,0.0152,0.0952,-5.405,0.0312,126.993,4.0,0.0754,0.0,5.0,"atmospheric dnb, big beat, drum and bass, drumfunk, hardcore techno, jungle",funk
2022-01-11T11:10:22Z,4L7jMAP8UcIe309yQmkdcO,Lost,2,spotify:track:4L7jMAP8UcIe309yQmkdcO,Frank Ocean,channel ORANGE (Explicit Version),2012-07-10,234093,234093.0,0.913,0.0272,0.603,0.000503,0.167,-4.892,0.226,123.061,4.0,0.497,1.0,8.0,"hip hop, lgbtq+ hip hop, neo soul",soul
2022-01-10T20:08:38Z,6KlnQC66NiJTdO88aL62SF,Shame,50,spotify:track:6KlnQC66NiJTdO88aL62SF,"Evelyn ""Champagne"" King","Love Come Down: The Best of Evelyn ""Champagne"" King",1993-03-23,392800,392800.0,0.714,0.00588,0.665,0.131,0.0655,-10.948,0.0381,133.805,4.0,0.805,0.0,11.0,"disco, funk, minneapolis sound, post-disco, quiet storm, soul, urban contemporary",funk
2022-01-10T17:12:08Z,4ReJJcpW8HtVnqzhf6DwNV,Close To You,7,spotify:track:4ReJJcpW8HtVnqzhf6DwNV,Dayglow,Close To You,2021-01-11,194693,194693.0,0.875,0.429,0.649,0.00237,0.0704,-5.754,0.0433,140.031,4.0,0.833,1.0,6.0,"austindie, indie pop, indie rock, modern rock",indie
2022-01-08T18:34:42Z,5XRwve2qvKJz5cOMI8arbO,"Slave To The Rhythm - 7"" Edit",46,spotify:track:5XRwve2qvKJz5cOMI8arbO,Grace Jones,Island Life,1985,262800,262800.0,0.58,0.204,0.619,0.00287,0.0587,-12.983,0.04,96.876,4.0,0.666,1.0,1.0,"art rock, disco, new romantic, new wave pop, synthpop",rock
2022-01-08T18:31:54Z,5NN5MQyE3Lo91zAEHpGa7S,Two Tribes,57,spotify:track:5NN5MQyE3Lo91zAEHpGa7S,Frankie Goes To Hollywood,Welcome To The Pleasuredome,1984-10-20,208133,208133.0,0.54,0.00292,0.621,0.00287,0.367,-13.165,0.0369,130.202,4.0,0.195,1.0,7.0,"art rock, dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop",rock
2022-01-08T17:27:39Z,09ZPy1WKcx1P1hXuZK61uL,True Skool - Switch mix,2,spotify:track:09ZPy1WKcx1P1hXuZK61uL,Coldcut,True Skool,2006-04-16,378413,378413.0,0.733,0.000844,0.798,0.254,0.506,-7.664,0.0522,126.045,4.0,0.0395,0.0,11.0,"big beat, electronica, trip hop, turntablism",electronic
2022-01-08T17:11:14Z,2otqG46XEXtJu5uqDUNEF7,People Hold On (feat. Lisa Stansfield) - Radio Edit,26,spotify:track:2otqG46XEXtJu5uqDUNEF7,Coldcut,People Hold On - The Best Of Coldcut,2004-01-26,239200,239200.0,0.618,0.026,0.811,1.78e-06,0.354,-9.276,0.0546,122.6,4.0,0.753,1.0,7.0,"big beat, electronica, trip hop, turntablism",electronic
2022-01-08T17:11:04Z,7j74lucZ59vqN67Ipe2ZcY,Maneater,76,spotify:track:7j74lucZ59vqN67Ipe2ZcY,Daryl Hall & John Oates,H2O,1982-10-04,273173,273173.0,0.724,0.0405,0.498,8.56e-05,0.0761,-13.083,0.0423,88.825,4.0,0.823,0.0,11.0,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",rock
2022-01-08T17:02:07Z,34zDwAdksPXYzGINUT0oW7,Teardrops,60,spotify:track:34zDwAdksPXYzGINUT0oW7,Womack & Womack,Conscience,1988-06-13,303666,303666.0,0.881,0.269,0.56,0.000259,0.0789,-13.234,0.0895,133.62,4.0,0.925,0.0,8.0,"disco, post-disco, quiet storm",disco
2022-01-07T12:36:51Z,5XpCW5m28kITTBY5Rj15PF,Heavy (feat. Your Smith) - Folamour Remix,34,spotify:track:5XpCW5m28kITTBY5Rj15PF,Flight Facilities,Heavy (feat. Your Smith) [Folamour Remix],2022-01-07,276554,276554.0,0.737,0.346,0.569,0.843,0.109,-7.87,0.0461,125.009,4.0,0.652,0.0,10.0,"alternative dance, aussietronica, australian dance, australian indie, indie soul, nu disco",indie
2022-01-07T01:02:16Z,0hNhCLpa4cYWwQ5OBCdbu6,Gamla Stan,32,spotify:track:0hNhCLpa4cYWwQ5OBCdbu6,Jacob Gurevitsch,Gamla Stan,2020-04-17,324747,324747.0,0.428,0.98,0.261,0.917,0.113,-18.861,0.0397,149.843,4.0,0.2,0.0,6.0,danish modern jazz,jazz
2022-01-07T00:48:13Z,4XF0FwL902NB7IVgwgFLj6,7th October,36,spotify:track:4XF0FwL902NB7IVgwgFLj6,Alfa Mist,Antiphon,2017-03-03,249082,249082.0,0.478,0.805,0.386,0.457,0.108,-11.585,0.0484,96.752,4.0,0.134,1.0,2.0,"british jazz, indie jazz, indie soul, uk contemporary jazz",indie
2022-01-07T00:26:19Z,2M3laSC4qeLl9tWxDEzF4T,Polka Dots And Moonbeams,50,spotify:track:2M3laSC4qeLl9tWxDEzF4T,Wes Montgomery,Incredible Jazz Guitar,2000-01-01,282200,282200.0,0.53,0.991,0.114,0.902,0.137,-18.069,0.0475,92.249,4.0,0.369,1.0,7.0,"hard bop, jazz, jazz fusion, jazz guitar",jazz
2022-01-07T00:19:15Z,7jGGHvY9NqG8uSgnbqNF82,Night Lights,41,spotify:track:7jGGHvY9NqG8uSgnbqNF82,Gerry Mulligan,Walkman Jazz : Gerry Mulligan,1987-01-01,292226,292226.0,0.361,0.985,0.0264,0.823,0.0667,-25.102,0.0446,56.3,4.0,0.148,1.0,7.0,"bebop, big band, cool jazz, jazz, jazz saxophone, swing, vocal jazz",jazz
2022-01-07T00:12:15Z,51AcBAVVnSQ3S4ojp3jzcs,Morning Dew,55,spotify:track:51AcBAVVnSQ3S4ojp3jzcs,Matt Quentin,Morning Dew,2018-01-05,237037,237037.0,0.685,0.888,0.332,0.341,0.107,-11.759,0.0456,80.995,4.0,0.0732,1.0,9.0,"chillhop, indie soul",indie
2022-01-06T23:46:50Z,5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),72,spotify:track:5b7OgznPJJr1vHNYGyvxau,Frank Sinatra,Sinatra/Basie: The Complete Reprise Studio Recordings,1962-12-10,147000,147000.0,0.668,0.453,0.26,0.0,0.0621,-14.256,0.0523,119.416,4.0,0.368,1.0,7.0,"adult standards, easy listening, lounge",
2022-01-06T23:40:29Z,0KeSmGmcyyOhwUCe0i64uH,Chattanooga Choo Choo,43,spotify:track:0KeSmGmcyyOhwUCe0i64uH,Glenn Miller,The Essential Glenn Miller,1972-09-30,206213,206213.0,0.597,0.947,0.31,3.34e-05,0.452,-10.441,0.0691,145.725,4.0,0.615,1.0,0.0,"adult standards, big band, easy listening, jazz trombone, lounge, swing, vocal jazz",jazz
2022-01-06T23:32:33Z,3HRMOZk689zaR3z6NpEdfu,Moonlight Serenade - 2005 Remastered Version,51,spotify:track:3HRMOZk689zaR3z6NpEdfu,Glenn Miller,In the Mood,1939-09-01,204240,204240.0,0.228,0.896,0.263,0.317,0.103,-10.12,0.0275,83.903,4.0,0.224,1.0,3.0,"adult standards, big band, easy listening, jazz trombone, lounge, swing, vocal jazz",jazz
2022-01-06T23:20:46Z,54h1RKrrFJDsNOfhwmqu9o,In the Mood - Live,56,spotify:track:54h1RKrrFJDsNOfhwmqu9o,Glenn Miller,The Glenn Miller Carnegie Hall Concert (Live),1939,209573,209573.0,0.463,0.824,0.654,0.917,0.372,-9.72,0.0659,175.204,4.0,0.592,1.0,8.0,"adult standards, big band, easy listening, jazz trombone, lounge, swing, vocal jazz",jazz
2022-01-06T23:19:48Z,2tTMoXavkBdOsjKGaKdzdm,Feel The Real,40,spotify:track:2tTMoXavkBdOsjKGaKdzdm,David Bendeth,Adrenalin,1979,410319,410319.0,0.642,0.137,0.521,0.375,0.151,-11.771,0.0417,121.938,4.0,0.925,1.0,9.0,,
2022-01-05T20:12:19Z,7fRPY74Uk27yrTj1oYUFAj,Woo,44,spotify:track:7fRPY74Uk27yrTj1oYUFAj,Erykah Badu,Worldwide Underground,2003-09-16,194160,194160.0,0.752,0.246,0.607,0.00432,0.108,-7.997,0.158,86.978,4.0,0.747,0.0,10.0,"afrofuturism, alternative r&b, hip hop, neo soul, r&b, urban contemporary",soul
